stnam,fipst,leaid,leanm10,ALL_COHORT_1011,ALL_RATE_1011,MAM_COHORT_1011,MAM_RATE_1011,MAS_COHORT_1011,MAS_RATE_1011,MBL_COHORT_1011,MBL_RATE_1011,MHI_COHORT_1011,MHI_RATE_1011,MTR_COHORT_1011,MTR_RATE_1011,MWH_COHORT_1011,MWH_RATE_1011,CWD_COHORT_1011,CWD_RATE_1011,ECD_COHORT_1011,ECD_RATE_1011,LEP_COHORT_1011,LEP_RATE_1011
MISSOURI,29,2902880,ADVANCE R-IV,27,GE80,,,,,,,,,,,27,GE80,2,PS,15,GE50,,
MISSOURI,29,2902910,AFFTON 101,229,89,,,7,GE50,23,GE80,4,PS,3,PS,192,85-89,34,70-79,76,80-84,7,GE50
MISSOURI,29,2902970,ALBANY R-III,31,70-79,,,1,PS,1,PS,,,,,28,60-79,5,PS,16,60-79,,
MISSOURI,29,2903000,SANTA FE R-X,35,GE90,,,,,,,1,PS,,,34,GE90,5,PS,13,GE50,,
MISSOURI,29,2903060,ALTON R-IV,49,GE90,1,PS,1,PS,,,,,,,47,GE90,5,PS,28,GE80,,
MISSOURI,29,2903120,APPLETON CITY R-II,35,80-89,1,PS,,,,,,,,,34,70-79,2,PS,19,60-79,,
MISSOURI,29,2903150,ARCADIA VALLEY R-II,101,85-89,1,PS,,,4,PS,1,PS,,,95,85-89,27,60-79,53,70-79,,
MISSOURI,29,2903200,ARCHIE R-V,57,GE90,,,1,PS,1,PS,,,,,55,GE90,11,GE50,13,GE50,,
MISSOURI,29,2903270,ASH GROVE R-IV,56,GE90,,,,,,,,,,,56,GE90,9,GE50,16,GE80,2,PS
MISSOURI,29,2903480,ATLANTA C-3,22,GE80,,,,,,,,,,,22,GE80,,,12,GE50,,
MISSOURI,29,2904020,AURORA R-VIII,155,75-79,,,1,PS,,,13,GE50,2,PS,139,75-79,28,60-79,74,65-69,2,PS
MISSOURI,29,2904050,AVA R-I,111,90-94,,,,,,,,,,,110,90-94,10,GE50,72,90-94,,
MISSOURI,29,2904140,BAKERSFIELD R-IV,26,GE80,,,,,,,,,,,26,GE80,5,PS,19,GE80,,
MISSOURI,29,2904170,BALLARD R-II,12,GE50,,,,,,,,,,,12,GE50,1,PS,2,PS,,
MISSOURI,29,2904500,BAYLESS,138,85-89,,,14,GE50,15,GE50,5,PS,3,PS,101,85-89,13,GE50,68,90-94,7,GE50
MISSOURI,29,2904530,BELL CITY R-II,27,GE80,,,,,2,PS,1,PS,,,24,GE80,1,PS,17,GE80,,
MISSOURI,29,2904620,BELTON 124,362,82,7,GE50,5,PS,42,80-89,23,GE80,1,PS,284,80-84,35,80-89,139,80-84,4,PS
MISSOURI,29,2904890,SCOTT CO. R-IV,89,80-84,2,PS,,,1,PS,2,PS,,,84,85-89,9,GE50,34,70-79,,
MISSOURI,29,2904950,BERNIE R-XIII,40,GE90,1,PS,,,4,PS,,,,,35,GE90,6,GE50,17,GE80,,
MISSOURI,29,2904980,BEVIER C-4,20,GE80,,,,,,,,,,,19,GE80,4,PS,8,GE50,,
MISSOURI,29,2905070,BILLINGS R-IV,31,80-89,1,PS,,,,,,,,,30,GE80,2,PS,12,GE50,,
MISSOURI,29,2905130,BISMARCK R-V,47,80-89,,,,,,,,,,,46,80-89,4,PS,27,GE80,,
MISSOURI,29,2905250,BLOOMFIELD R-XIV,57,80-89,,,,,,,,,,,57,80-89,7,GE50,33,80-89,,
MISSOURI,29,2905280,BLUE EYE R-V,63,GE95,,,,,1,PS,1,PS,,,61,GE95,8,GE50,34,GE90,,
MISSOURI,29,2905310,BLUE SPRINGS R-IV,1090,89,2,PS,16,GE80,132,85-89,65,85-89,16,GE80,859,89,85,70-74,200,80-84,1,PS
MISSOURI,29,2905370,BOLIVAR R-I,218,85,3,PS,3,PS,6,GE50,4,PS,12,GE50,190,85-89,31,60-69,88,80-84,,
MISSOURI,29,2905430,NORTH ST. FRANCOIS CO. R-I,302,79,,,1,PS,6,GE50,2,PS,,,293,75-79,52,70-79,158,75-79,,
MISSOURI,29,2905580,BOONVILLE R-I,146,85-89,2,PS,,,8,GE50,3,PS,7,GE50,126,85-89,14,GE50,51,80-89,,
MISSOURI,29,2905610,BOSWORTH R-V,15,GE50,,,,,,,,,,,15,GE50,2,PS,13,GE50,,
MISSOURI,29,2905640,CRAWFORD CO. R-I,91,80-84,1,PS,,,,,1,PS,,,89,80-84,11,GE50,49,80-89,,
MISSOURI,29,2905660,BOWLING GREEN R-I,132,85-89,1,PS,1,PS,10,GE50,,,2,PS,118,85-89,16,60-79,55,70-79,1,PS
MISSOURI,29,2905700,BRADLEYVILLE R-I,28,GE80,,,,,,,,,,,28,GE80,7,GE50,19,GE80,,
MISSOURI,29,2905730,DELTA C-7,28,GE80,,,,,5,PS,,,1,PS,22,GE80,2,PS,14,GE50,,
MISSOURI,29,2905760,BRANSON R-IV,367,86,6,GE50,5,PS,6,GE50,28,GE80,1,PS,321,85,40,50-59,166,75-79,9,GE50
MISSOURI,29,2905790,ADAIR CO. R-II,23,GE80,,,,,,,,,,,23,GE80,4,PS,9,GE50,,
MISSOURI,29,2905820,BRAYMER C-4,29,GE80,,,,,1,PS,,,,,28,GE80,4,PS,16,GE80,,
MISSOURI,29,2905850,BRECKENRIDGE R-I,8,GE50,,,,,,,1,PS,,,7,GE50,1,PS,6,GE50,,
MISSOURI,29,2905880,BRENTWOOD,81,90-94,,,4,PS,10,GE50,3,PS,3,PS,61,90-94,12,GE50,21,GE80,3,PS
MISSOURI,29,2905910,BRONAUGH R-VII,24,GE80,,,,,,,,,,,22,GE80,5,PS,15,GE50,,
MISSOURI,29,2905940,BROOKFIELD R-III,103,80-84,,,,,4,PS,,,,,98,80-84,10,GE50,35,70-79,,
MISSOURI,29,2906000,LINN CO. R-I,16,GE80,,,,,,,,,,,16,GE80,2,PS,7,GE50,,
MISSOURI,29,2906030,BRUNSWICK R-II,20,GE80,,,,,2,PS,,,,,18,GE80,6,GE50,7,GE50,,
MISSOURI,29,2906090,BUCKLIN R-II,13,GE50,,,,,,,,,,,13,GE50,3,PS,6,GE50,,
MISSOURI,29,2906120,DALLAS CO. R-I,173,80-84,,,,,1,PS,2,PS,,,169,80-84,26,40-59,108,75-79,,
MISSOURI,29,2906150,COOPER CO. R-IV,10,GE50,,,,,,,,,,,10,GE50,,,4,PS,,
MISSOURI,29,2906170,BUNKER R-III,17,GE80,,,,,,,,,,,17,GE80,1,PS,13,GE50,,
MISSOURI,29,2906360,BUTLER R-V,90,80-84,2,PS,1,PS,1,PS,2,PS,,,84,75-79,4,PS,42,70-79,1,PS
MISSOURI,29,2906430,CABOOL R-IV,64,90-94,,,,,,,,,,,63,90-94,5,PS,30,GE80,,
MISSOURI,29,2906450,CAINSVILLE R-I,10,GE50,,,,,,,,,,,10,GE50,1,PS,4,PS,,
MISSOURI,29,2906480,CALHOUN R-VIII,15,GE50,,,,,,,,,,,15,GE50,4,PS,13,GE50,,
MISSOURI,29,2906510,MONITEAU CO. R-I,91,85-89,1,PS,1,PS,1,PS,13,GE50,,,75,90-94,15,GE50,36,80-89,3,PS
MISSOURI,29,2906990,CAMDENTON R-III,374,84,2,PS,2,PS,5,PS,10,GE50,1,PS,354,85,47,70-79,175,75-79,3,PS
MISSOURI,29,2907020,CAMERON R-I,144,80-84,,,2,PS,2,PS,6,GE50,,,134,80-84,14,GE50,55,70-79,,
MISSOURI,29,2907050,CAMPBELL R-II,56,80-89,,,,,,,,,,,56,80-89,9,GE50,36,70-79,,
MISSOURI,29,2907080,CANTON R-V,49,80-89,,,,,,,,,,,49,80-89,9,GE50,15,GE50,,
MISSOURI,29,2907120,CAPE GIRARDEAU 63,395,68,1,PS,5,PS,134,55-59,10,GE50,,,245,70-74,66,55-59,191,60-64,3,PS
MISSOURI,29,2907350,CARL JUNCTION R-I,221,85-89,2,PS,,,4,PS,4,PS,1,PS,210,85-89,23,60-79,74,70-74,,
MISSOURI,29,2907380,CARROLLTON R-VII,76,90-94,,,,,4,PS,1,PS,,,71,90-94,11,GE50,35,80-89,,
MISSOURI,29,2907460,CARTHAGE R-IX,327,83,2,PS,1,PS,8,GE50,67,70-74,1,PS,248,85-89,41,80-89,150,75-79,15,LT50
MISSOURI,29,2907470,CARUTHERSVILLE 18,132,60-64,,,1,PS,72,55-59,3,PS,,,56,60-69,19,40-59,82,55-59,,
MISSOURI,29,2908170,CASSVILLE R-IV,164,90-94,,,3,PS,1,PS,7,GE50,,,153,90-94,11,GE50,64,80-84,2,PS
MISSOURI,29,2908250,CENTER 58,202,78,,,,,148,80-84,6,GE50,5,PS,43,70-79,25,60-79,125,75-79,3,PS
MISSOURI,29,2908320,JOHNSON CO. R-VII,54,80-89,,,,,1,PS,2,PS,,,51,80-89,6,GE50,19,60-79,,
MISSOURI,29,2908370,FT. ZUMWALT R-II,1770,83,5,PS,25,GE80,129,80-84,35,80-89,27,GE80,1549,83,246,60-64,257,65-69,5,PS
MISSOURI,29,2908400,CENTRALIA R-VI,92,85-89,1,PS,,,,,,,,,91,85-89,11,GE50,20,60-79,,
MISSOURI,29,2908430,CHADWICK R-I,19,GE80,,,,,,,,,,,19,GE80,2,PS,11,GE50,,
MISSOURI,29,2908460,CHAFFEE R-II,37,GE90,,,1,PS,,,,,,,36,GE90,4,PS,11,GE50,,
MISSOURI,29,2908490,OSAGE CO. R-I,17,GE80,,,,,,,,,,,17,GE80,,,9,GE50,,
MISSOURI,29,2908670,CHARLESTON R-I,75,80-84,,,,,33,80-89,,,,,42,80-89,5,PS,38,80-89,,
MISSOURI,29,2908730,CHILHOWEE R-IV,15,GE50,,,,,,,,,,,15,GE50,1,PS,9,GE50,,
MISSOURI,29,2908760,CHILLICOTHE R-II,170,80-84,1,PS,,,8,GE50,,,,,160,85-89,32,80-89,82,75-79,,
MISSOURI,29,2909120,CLARKTON C-4,32,60-69,,,,,6,GE50,5,PS,,,21,40-59,3,PS,26,60-79,,
MISSOURI,29,2909720,CLAYTON,198,GE95,,,12,GE50,48,GE90,4,PS,,,134,GE95,23,GE80,30,GE80,4,PS
MISSOURI,29,2909750,CLEARWATER R-I,83,85-89,,,,,1,PS,,,,,82,85-89,10,GE50,58,80-89,,
MISSOURI,29,2909780,CLEVER R-V,50,GE90,,,,,,,,,,,50,GE90,3,PS,21,GE80,,
MISSOURI,29,2909810,CLIMAX SPRINGS R-IV,21,60-79,,,,,,,,,,,21,60-79,3,PS,15,GE50,,
MISSOURI,29,2909860,CLINTON,189,85-89,1,PS,1,PS,3,PS,2,PS,,,182,80-84,23,60-79,85,75-79,,
MISSOURI,29,2909900,COLE CAMP R-I,62,GE95,,,,,,,1,PS,,,61,GE95,3,PS,22,GE80,,
MISSOURI,29,2909930,BLAIR OAKS R-II,95,GE95,,,,,2,PS,,,,,93,GE95,3,PS,7,GE50,,
MISSOURI,29,2910020,COMMUNITY R-VI,40,GE90,,,,,,,,,,,40,GE90,4,PS,11,GE50,,
MISSOURI,29,2910080,CONCORDIA R-II,46,80-89,1,PS,,,,,2,PS,,,43,80-89,8,GE50,13,GE50,1,PS
MISSOURI,29,2910110,LACLEDE CO. R-I,70,90-94,,,,,,,,,,,70,90-94,4,PS,42,GE90,,
MISSOURI,29,2910140,COOTER R-IV,41,80-89,,,,,,,,,,,41,80-89,4,PS,23,GE80,,
MISSOURI,29,2910200,COUCH R-I,37,GE90,,,,,,,,,,,37,GE90,5,PS,23,GE80,,
MISSOURI,29,2910260,CRAIG R-III,8,GE50,,,,,,,,,,,8,GE50,1,PS,5,PS,,
MISSOURI,29,2910290,CRANE R-III,69,90-94,,,,,,,,,,,69,90-94,12,GE50,35,80-89,,
MISSOURI,29,2910320,SHERWOOD CASS R-VIII,64,85-89,,,,,,,,,,,63,85-89,6,GE50,32,80-89,,
MISSOURI,29,2910350,CROCKER R-II,36,80-89,1,PS,,,,,,,,,35,80-89,3,PS,13,GE50,,
MISSOURI,29,2910380,CRYSTAL CITY 47,103,85-89,,,,,4,PS,,,,,99,85-89,15,GE50,19,60-79,,
MISSOURI,29,2910410,CRAWFORD CO. R-II,98,70-74,,,2,PS,,,1,PS,1,PS,93,70-74,8,LT50,35,60-69,,
MISSOURI,29,2910440,DADEVILLE R-II,16,GE80,,,,,,,,,,,16,GE80,2,PS,6,GE50,,
MISSOURI,29,2910500,DESOTO 73,278,82,,,1,PS,8,GE50,,,,,269,80-84,46,70-79,113,70-74,,
MISSOURI,29,2910520,LAKELAND R-III,42,60-69,,,,,1,PS,1,PS,,,39,60-69,7,LT50,22,40-59,,
MISSOURI,29,2910590,BUCHANAN CO. R-IV,22,GE80,,,,,,,,,,,22,GE80,6,GE50,6,GE50,,
MISSOURI,29,2910620,DELTA R-V,29,GE80,,,,,,,,,,,29,GE80,1,PS,10,GE50,,
MISSOURI,29,2910770,DEXTER R-XI,138,85-89,,,,,2,PS,2,PS,,,134,85-89,21,60-79,45,70-79,,
MISSOURI,29,2910800,DIAMOND R-IV,69,85-89,,,2,PS,,,,,,,66,85-89,10,GE50,30,60-79,2,PS
MISSOURI,29,2910830,DIXON R-I,89,80-84,,,,,1,PS,3,PS,,,84,85-89,8,GE50,33,70-79,,
MISSOURI,29,2910920,DONIPHAN R-I,140,75-79,,,,,,,,,,,139,75-79,17,60-79,89,70-74,,
MISSOURI,29,2910950,DORA R-III,34,80-89,,,1,PS,,,,,,,33,80-89,5,PS,19,60-79,,
MISSOURI,29,2911070,DREXEL R-IV,26,GE80,,,,,1,PS,,,,,25,GE80,2,PS,7,GE50,,
MISSOURI,29,2911100,EAST CARTER CO. R-II,56,70-79,,,1,PS,1,PS,1,PS,,,53,70-79,7,GE50,30,60-79,,
MISSOURI,29,2911220,EAST PRAIRIE R-II,77,70-74,,,,,,,2,PS,,,75,70-74,7,GE50,39,60-69,,
MISSOURI,29,2911250,EAST BUCHANAN CO. C-1,59,GE90,,,,,1,PS,1,PS,,,57,80-89,8,GE50,11,GE50,,
MISSOURI,29,2911280,KNOX CO. R-I,53,80-89,,,,,,,,,,,53,80-89,7,GE50,27,GE80,,
MISSOURI,29,2911310,EL DORADO SPRINGS R-II,96,90-94,,,1,PS,,,3,PS,,,92,90-94,6,GE50,31,80-89,,
MISSOURI,29,2911340,ELDON R-I,175,70-74,,,,,3,PS,5,PS,1,PS,165,75-79,21,GE80,101,65-69,,
MISSOURI,29,2911400,ELSBERRY R-II,68,75-79,,,1,PS,4,PS,,,,,63,75-79,8,LT50,32,80-89,,
MISSOURI,29,2911450,EMINENCE R-I,19,GE80,,,,,,,1,PS,,,18,GE80,6,GE50,13,GE50,,
MISSOURI,29,2911550,COLE CO. R-V,66,90-94,1,PS,,,,,,,,,65,90-94,3,PS,20,GE80,,
MISSOURI,29,2911580,EVERTON R-III,14,GE50,,,,,,,,,,,14,GE50,3,PS,7,GE50,,
MISSOURI,29,2911650,EXCELSIOR SPRINGS 40,234,82,1,PS,,,5,PS,10,GE50,3,PS,215,80-84,29,60-79,64,60-64,,
MISSOURI,29,2911670,EXETER R-VI,35,GE90,,,1,PS,,,2,PS,,,32,GE90,3,PS,24,GE80,2,PS
MISSOURI,29,2911700,FAIR GROVE R-X,100,GE95,,,2,PS,,,2,PS,,,96,GE95,9,GE50,36,GE90,,
MISSOURI,29,2911730,FAIR PLAY R-II,36,80-89,,,,,,,,,,,36,80-89,3,PS,26,GE80,,
MISSOURI,29,2911760,FAIRFAX R-III,15,GE50,,,,,,,,,,,15,GE50,3,PS,7,GE50,,
MISSOURI,29,2911910,FARMINGTON R-VII,315,84,,,5,PS,5,PS,8,GE50,,,297,80-84,49,60-69,131,75-79,,
MISSOURI,29,2911940,MID-BUCHANAN CO. R-V,63,GE95,,,,,2,PS,,,,,61,GE95,6,GE50,7,GE50,,
MISSOURI,29,2911990,FAYETTE R-III,56,80-89,,,,,13,GE50,1,PS,1,PS,41,70-79,11,GE50,25,60-79,,
MISSOURI,29,2912010,FERGUSON-FLORISSANT R-II,1169,70,,,3,PS,889,68,28,60-79,37,GE90,212,70-74,180,60-64,669,67,1,PS
MISSOURI,29,2912030,FESTUS R-VI,248,91,,,5,PS,11,GE50,2,PS,,,230,90-94,22,GE80,72,85-89,1,PS
MISSOURI,29,2912180,FORDLAND R-III,41,GE90,,,,,1,PS,,,,,40,GE90,4,PS,8,GE50,,
MISSOURI,29,2912240,FORSYTH R-III,91,90-94,2,PS,1,PS,1,PS,,,,,87,90-94,10,GE50,65,90-94,,
MISSOURI,29,2912290,FORT OSAGE R-I,344,88,1,PS,11,GE50,21,40-59,25,GE80,1,PS,285,90-94,38,60-69,147,80-84,3,PS
MISSOURI,29,2912300,FOX C-6,1010,89,,,9,GE50,13,GE50,10,GE50,,,978,89,147,75-79,242,80-84,1,PS
MISSOURI,29,2912540,FREDERICKTOWN R-I,140,85-89,,,,,2,PS,1,PS,,,137,85-89,9,GE50,64,85-89,,
MISSOURI,29,2912550,FULTON 58,224,70,1,PS,,,23,60-79,4,PS,,,196,70-74,13,LT50,83,55-59,,
MISSOURI,29,2912600,GAINESVILLE R-V,45,80-89,,,,,,,,,,,45,80-89,3,PS,29,GE80,,
MISSOURI,29,2912630,GALENA R-II,33,80-89,1,PS,,,1,PS,1,PS,,,30,GE80,8,GE50,14,GE50,,
MISSOURI,29,2912660,GALLATIN R-V,44,GE90,,,,,,,1,PS,,,43,GE90,7,GE50,14,GE50,,
MISSOURI,29,2912690,GRUNDY CO. R-V,16,GE80,,,,,,,1,PS,,,15,GE50,2,PS,5,PS,1,PS
MISSOURI,29,2912780,GIDEON 37,33,GE90,,,,,,,,,,,33,GE90,7,GE50,17,GE80,,
MISSOURI,29,2912870,GILMAN CITY R-IV,12,GE50,,,,,,,,,,,12,GE50,2,PS,9,GE50,,
MISSOURI,29,2912900,GLASGOW,22,GE80,,,,,1,PS,1,PS,,,20,GE80,2,PS,4,PS,,
MISSOURI,29,2912930,GOLDEN CITY R-III,24,GE80,,,,,,,,,,,24,GE80,3,PS,15,GE50,,
MISSOURI,29,2913080,GRAIN VALLEY R-V,249,96,,,3,PS,10,GE50,8,GE50,1,PS,227,GE95,23,GE80,41,80-89,,
MISSOURI,29,2913140,GRANDVIEW C-4,316,69,1,PS,2,PS,197,70-74,36,60-69,,,79,65-69,31,50-59,191,65-69,10,GE50
MISSOURI,29,2913170,GRANDVIEW R-II,98,90-94,,,2,PS,2,PS,,,,,94,GE95,13,GE50,33,80-89,,
MISSOURI,29,2913230,GREEN CITY R-I,23,GE80,,,,,1,PS,,,,,20,GE80,5,PS,18,GE80,,
MISSOURI,29,2913290,GREEN RIDGE R-VIII,25,GE80,,,,,,,,,,,25,GE80,2,PS,7,GE50,,
MISSOURI,29,2913320,GREENFIELD R-IV,41,80-89,1,PS,,,,,,,,,40,80-89,3,PS,21,GE80,,
MISSOURI,29,2913380,GREENVILLE R-II,64,80-84,1,PS,,,,,1,PS,1,PS,61,80-84,11,GE50,44,80-89,,
MISSOURI,29,2913500,HALE R-I,11,GE50,,,,,,,,,,,11,GE50,2,PS,8,GE50,,
MISSOURI,29,2913530,HALFWAY R-III,18,GE80,,,,,,,,,,,18,GE80,1,PS,10,GE50,,
MISSOURI,29,2913560,HALLSVILLE R-IV,104,90-94,1,PS,1,PS,2,PS,,,,,100,90-94,14,GE50,30,GE80,,
MISSOURI,29,2913590,HAMILTON R-II,67,85-89,1,PS,,,,,1,PS,,,65,85-89,7,GE50,25,60-79,,
MISSOURI,29,2913620,HANCOCK PLACE,149,75-79,1,PS,,,36,80-89,6,GE50,,,106,70-74,27,60-79,98,75-79,,
MISSOURI,29,2913650,HANNIBAL 60,266,84,1,PS,5,PS,23,60-79,3,PS,,,234,85-89,45,70-79,109,75-79,,
MISSOURI,29,2913680,HARDIN-CENTRAL C-2,16,GE80,,,,,,,,,,,16,GE80,1,PS,5,PS,,
MISSOURI,29,2913710,HARRISBURG R-VIII,46,GE90,,,,,1,PS,,,,,45,GE90,3,PS,21,GE80,,
MISSOURI,29,2913760,HARRISONVILLE R-IX,227,85,2,PS,,,4,PS,6,GE50,32,70-79,183,85-89,20,60-79,53,70-79,4,PS
MISSOURI,29,2913770,HARTVILLE R-II,45,GE90,,,,,,,1,PS,,,44,GE90,12,GE50,28,GE80,,
MISSOURI,29,2913800,HAYTI R-II,61,85-89,,,,,53,80-89,,,,,8,GE50,15,GE50,52,80-89,,
MISSOURI,29,2913830,HAZELWOOD,1723,75,,,16,GE80,1203,76,26,60-79,1,PS,474,74,230,70-74,759,75,26,GE80
MISSOURI,29,2914250,DUNKLIN R-V,116,85-89,,,2,PS,4,PS,,,,,110,85-89,8,GE50,51,70-79,,
MISSOURI,29,2914280,GASCONADE CO. R-I,89,90-94,1,PS,,,2,PS,1,PS,1,PS,84,90-94,15,GE50,23,60-79,,
MISSOURI,29,2914310,HERMITAGE R-IV,18,GE80,,,,,,,,,,,18,GE80,2,PS,11,GE50,,
MISSOURI,29,2914320,HICKORY CO. R-I,62,90-94,2,PS,,,,,1,PS,,,59,GE90,8,GE50,32,80-89,,
MISSOURI,29,2914340,HICKMAN MILLS C-1,517,71,,,11,GE50,412,71,22,60-79,2,PS,69,60-64,67,60-64,361,70,10,GE50
MISSOURI,29,2914370,HIGBEE R-VIII,20,GE80,,,,,,,,,,,20,GE80,2,PS,10,GE50,,
MISSOURI,29,2914400,LAFAYETTE CO. C-1,76,85-89,1,PS,,,2,PS,1,PS,,,72,85-89,16,GE80,27,60-79,,
MISSOURI,29,2914430,HILLSBORO R-III,324,84,1,PS,,,,,5,PS,2,PS,315,85,39,60-69,86,90-94,,
MISSOURI,29,2914460,HOLCOMB R-III,35,GE90,,,,,,,4,PS,,,31,GE90,4,PS,16,GE80,1,PS
MISSOURI,29,2914490,HOLDEN R-III,116,85-89,1,PS,,,,,3,PS,,,112,85-89,20,60-79,50,70-79,,
MISSOURI,29,2914550,HOLLISTER R-V,107,85-89,2,PS,,,,,6,GE50,,,98,85-89,9,GE50,63,85-89,4,PS
MISSOURI,29,2914840,HOUSTON R-I,103,80-84,3,PS,,,,,1,PS,,,99,80-84,14,GE50,60,70-79,,
MISSOURI,29,2915270,PETTIS CO. R-V,33,GE90,,,,,,,2,PS,,,31,GE90,3,PS,9,GE50,,
MISSOURI,29,2915300,HUMANSVILLE R-IV,35,GE90,,,,,,,,,,,35,GE90,3,PS,22,GE80,,
MISSOURI,29,2915330,HUME R-VIII,13,GE50,,,,,,,,,,,13,GE50,1,PS,5,PS,,
MISSOURI,29,2915390,HURLEY R-I,21,GE80,,,,,,,,,,,21,GE80,1,PS,20,GE80,,
MISSOURI,29,2915420,IBERIA R-V,61,90-94,,,,,1,PS,,,,,60,GE90,5,PS,29,GE80,,
MISSOURI,29,2915450,SCOTT CITY R-I,81,90-94,,,,,,,2,PS,,,79,90-94,8,GE50,27,GE80,1,PS
MISSOURI,29,2915480,INDEPENDENCE 30,936,76,2,PS,15,GE50,99,70-74,84,70-74,8,GE50,728,77,82,55-59,463,67,4,PS
MISSOURI,29,2915510,IRON CO. C-4,33,70-79,,,1,PS,,,,,,,31,80-89,4,PS,14,GE50,,
MISSOURI,29,2915600,JACKSON R-II,378,91,,,3,PS,4,PS,4,PS,2,PS,365,91,26,60-79,93,75-79,,
MISSOURI,29,2915630,NORTH DAVIESS R-III,9,GE50,,,,,,,,,,,9,GE50,3,PS,7,GE50,,
MISSOURI,29,2915660,JAMESTOWN C-1,18,GE80,1,PS,,,,,,,,,17,GE80,4,PS,5,PS,,
MISSOURI,29,2916140,JASPER CO. R-V,33,GE90,1,PS,,,,,,,,,32,GE90,3,PS,9,GE50,,
MISSOURI,29,2916190,JEFFERSON CITY,769,79,4,PS,8,GE50,138,60-64,25,60-79,18,GE80,576,83,93,55-59,311,66,6,GE50
MISSOURI,29,2916200,JEFFERSON C-123,13,GE50,,,,,,,,,,,13,GE50,1,PS,7,GE50,,
MISSOURI,29,2916290,JENNINGS,326,85,,,,,320,85,,,1,PS,5,PS,66,80-84,232,85-89,,
MISSOURI,29,2916350,JOPLIN SCHOOLS,641,74,13,GE50,7,GE50,43,70-79,40,80-89,,,538,73,104,65-69,246,75-79,,
MISSOURI,29,2916380,CLARK CO. R-I,93,80-84,,,1,PS,,,2,PS,1,PS,89,80-84,11,GE50,44,70-79,,
MISSOURI,29,2916400,KANSAS CITY 33,1649,50,5,PS,47,60-69,1203,54,231,45-49,,,163,30-34,215,40-44,1008,55,124,40-44
MISSOURI,29,2916450,KEARNEY R-I,260,92,,,,,3,PS,3,PS,,,254,90-94,17,GE80,33,80-89,,
MISSOURI,29,2916500,KENNETT 39,149,75-79,,,1,PS,50,70-79,3,PS,,,95,75-79,37,80-89,95,60-64,,
MISSOURI,29,2916530,KEYTESVILLE R-III,11,GE50,,,,,,,,,,,11,GE50,2,PS,5,PS,,
MISSOURI,29,2916590,KING CITY R-I,34,GE90,,,,,,,,,,,34,GE90,6,GE50,20,GE80,,
MISSOURI,29,2916660,KINGSVILLE R-I,22,GE80,,,,,2,PS,,,,,20,GE80,3,PS,10,GE50,,
MISSOURI,29,2916740,KIRKSVILLE R-III,219,87,,,2,PS,2,PS,6,GE50,,,209,85-89,34,70-79,71,80-84,5,PS
MISSOURI,29,2916770,KIRKWOOD R-VII,403,93,1,PS,2,PS,78,85-89,8,GE50,6,GE50,308,94,72,80-84,60,GE90,,
MISSOURI,29,2916830,KNOB NOSTER R-VIII,94,85-89,,,3,PS,8,GE50,7,GE50,,,75,85-89,13,GE50,24,40-59,,
MISSOURI,29,2916860,OREGON-HOWELL R-III,32,GE90,2,PS,,,,,,,,,30,GE80,6,GE50,15,GE50,,
MISSOURI,29,2916920,LA MONTE R-IV,15,GE50,,,,,,,3,PS,,,12,GE50,2,PS,6,GE50,1,PS
MISSOURI,29,2916950,LA PLATA R-II,31,GE90,,,,,,,1,PS,,,30,GE80,4,PS,15,GE50,,
MISSOURI,29,2917820,LADUE,307,96,2,PS,20,GE80,51,GE90,10,GE50,9,GE50,215,GE95,42,GE90,28,GE80,,
MISSOURI,29,2917850,LAMAR R-I,103,85-89,1,PS,1,PS,2,PS,2,PS,,,97,85-89,9,GE50,34,70-79,,
MISSOURI,29,2917880,LAQUEY R-V,53,70-79,1,PS,,,,,1,PS,,,51,70-79,15,GE50,29,60-79,,
MISSOURI,29,2917970,LATHROP R-II,88,75-79,,,1,PS,,,,,,,83,80-84,8,GE50,23,40-59,,
MISSOURI,29,2918220,LAWSON R-XIV,98,80-84,2,PS,,,,,1,PS,,,95,80-84,1,PS,17,60-79,,
MISSOURI,29,2918240,WEST ST. FRANCOIS CO. R-IV,56,80-89,,,,,,,,,,,56,80-89,11,GE50,32,70-79,,
MISSOURI,29,2918270,LEBANON R-III,408,86,8,GE50,2,PS,7,GE50,6,GE50,1,PS,384,85,43,70-79,193,75-79,1,PS
MISSOURI,29,2918300,LEE'S SUMMIT R-VII,1440,86,4,PS,36,GE90,194,75-79,59,70-79,,,1147,88,113,75-79,204,65-69,4,PS
MISSOURI,29,2918360,LEETON R-X,23,GE80,,,,,,,1,PS,,,22,GE80,,,11,GE50,,
MISSOURI,29,2918420,LEOPOLD R-III,18,GE80,,,,,,,,,,,18,GE80,1,PS,1,PS,,
MISSOURI,29,2918450,LESTERVILLE R-IV,29,GE80,,,,,4,PS,,,,,25,GE80,7,GE50,25,GE80,,
MISSOURI,29,2918460,LEWIS CO. C-1,80,85-89,,,,,3,PS,,,1,PS,75,85-89,13,GE50,41,80-89,,
MISSOURI,29,2918480,LEXINGTON R-V,78,90-94,,,1,PS,10,GE50,,,,,65,90-94,11,GE50,28,GE80,,
MISSOURI,29,2918510,LIBERAL R-II,31,80-89,,,,,,,2,PS,,,29,GE80,2,PS,18,GE80,,
